timestamp,pressure_hPa,relative_altitude_m
2025-09-10T08:38:02Z,1010.0,1.112
2025-09-10T08:38:03Z,1010.0,1.007
2025-09-10T08:38:04Z,1010.0,1.007
2025-09-10T08:38:05Z,1010.0,1.112
2025-09-10T08:38:06Z,1010.0,1.400
2025-09-10T08:38:08Z,1010.0,1.688
2025-09-10T08:38:09Z,1009.9,1.969
2025-09-10T08:38:10Z,1009.9,2.156
2025-09-10T08:38:11Z,1009.9,2.196
2025-09-10T08:38:12Z,1009.9,2.209
2025-09-10T08:38:13Z,1009.9,2.233
2025-09-10T08:38:14Z,1009.9,2.233
2025-09-10T08:38:15Z,1009.9,2.230
2025-09-10T08:38:16Z,1009.9,2.193
2025-09-10T08:38:17Z,1009.9,2.175
2025-09-10T08:38:18Z,1009.9,2.172
2025-09-10T08:38:19Z,1009.9,2.153
2025-09-10T08:38:20Z,1009.9,2.153
2025-09-10T08:38:22Z,1009.9,2.190
2025-09-10T08:38:23Z,1009.9,2.220
2025-09-10T08:38:24Z,1009.9,2.246
2025-09-10T08:38:25Z,1009.9,2.254
2025-09-10T08:38:26Z,1009.9,2.299
2025-09-10T08:38:27Z,1009.9,2.352
2025-09-10T08:38:28Z,1009.9,2.418
2025-09-10T08:38:29Z,1009.9,2.473
2025-09-10T08:38:30Z,1009.8,2.568
2025-09-10T08:38:31Z,1009.8,2.648
2025-09-10T08:38:32Z,1009.8,2.661
2025-09-10T08:38:33Z,1009.8,2.661
2025-09-10T08:38:34Z,1009.8,2.650
2025-09-10T08:38:36Z,1009.8,2.613
2025-09-10T08:38:37Z,1009.8,2.566
2025-09-10T08:38:38Z,1009.8,2.550
2025-09-10T08:38:39Z,1009.8,2.550
2025-09-10T08:38:40Z,1009.8,2.555
2025-09-10T08:38:41Z,1009.8,2.566
2025-09-10T08:38:42Z,1009.8,2.582
2025-09-10T08:38:43Z,1009.8,2.595
2025-09-10T08:38:44Z,1009.8,2.595
2025-09-10T08:38:45Z,1009.8,2.579
2025-09-10T08:38:46Z,1009.8,2.558
2025-09-10T08:38:47Z,1009.9,2.508
2025-09-10T08:38:48Z,1009.9,2.436
2025-09-10T08:38:50Z,1009.9,2.344
2025-09-10T08:38:51Z,1009.9,2.272
2025-09-10T08:38:52Z,1009.9,2.212
2025-09-10T08:38:53Z,1009.9,2.161
2025-09-10T08:38:54Z,1009.9,2.143
2025-09-10T08:38:55Z,1009.9,2.132
2025-09-10T08:38:56Z,1009.9,2.135
2025-09-10T08:38:57Z,1009.9,2.135
2025-09-10T08:38:58Z,1009.9,2.148
2025-09-10T08:38:59Z,1009.9,2.180
2025-09-10T08:39:00Z,1009.9,2.206
2025-09-10T08:39:01Z,1009.9,2.233
2025-09-10T08:39:02Z,1009.9,2.257
2025-09-10T08:39:04Z,1009.9,2.280
2025-09-10T08:39:05Z,1009.9,2.299
2025-09-10T08:39:06Z,1009.9,2.309
2025-09-10T08:39:07Z,1009.9,2.341
2025-09-10T08:39:08Z,1009.9,2.360
2025-09-10T08:39:09Z,1009.9,2.360
2025-09-10T08:39:10Z,1009.9,2.357
2025-09-10T08:39:11Z,1009.9,2.346
2025-09-10T08:39:12Z,1009.9,2.323
2025-09-10T08:39:13Z,1009.9,2.304
2025-09-10T08:39:14Z,1009.9,2.294
2025-09-10T08:39:15Z,1009.9,2.280
2025-09-10T08:39:16Z,1009.9,2.254
2025-09-10T08:39:18Z,1009.9,2.243
2025-09-10T08:39:19Z,1009.9,2.233
2025-09-10T08:39:20Z,1009.9,2.214
2025-09-10T08:39:21Z,1009.9,2.214
2025-09-10T08:39:22Z,1009.9,2.209
2025-09-10T08:39:23Z,1009.9,2.201
2025-09-10T08:39:24Z,1009.9,2.190
2025-09-10T08:39:25Z,1009.9,2.183
2025-09-10T08:39:26Z,1009.9,2.153
2025-09-10T08:39:27Z,1009.9,2.135
2025-09-10T08:39:28Z,1009.9,2.132
2025-09-10T08:39:29Z,1009.9,2.135
2025-09-10T08:39:30Z,1009.9,2.151
2025-09-10T08:39:32Z,1009.9,2.183
2025-09-10T08:39:33Z,1009.9,2.217
2025-09-10T08:39:34Z,1009.9,2.235
2025-09-10T08:39:35Z,1009.9,2.272
2025-09-10T08:39:36Z,1009.9,2.280
2025-09-10T08:39:37Z,1009.9,2.299
2025-09-10T08:39:38Z,1009.9,2.304
2025-09-10T08:39:39Z,1009.9,2.304
2025-09-10T08:39:40Z,1009.9,2.301
2025-09-10T08:39:41Z,1009.9,2.299
2025-09-10T08:39:42Z,1009.9,2.283
2025-09-10T08:39:43Z,1009.9,2.278
2025-09-10T08:39:44Z,1009.9,2.272
2025-09-10T08:39:45Z,1009.9,2.267
2025-09-10T08:39:47Z,1009.9,2.246
2025-09-10T08:39:48Z,1009.9,2.243
2025-09-10T08:39:49Z,1009.9,2.235
2025-09-10T08:39:50Z,1009.9,2.206
2025-09-10T08:39:51Z,1009.9,2.198
2025-09-10T08:39:52Z,1009.9,2.188
2025-09-10T08:39:53Z,1009.9,2.188
2025-09-10T08:39:54Z,1009.9,2.190
2025-09-10T08:39:55Z,1009.9,2.201
2025-09-10T08:39:56Z,1009.9,2.225
2025-09-10T08:39:57Z,1009.9,2.246
2025-09-10T08:39:58Z,1009.9,2.262
2025-09-10T08:39:59Z,1009.9,2.272
2025-09-10T08:40:01Z,1009.9,2.304
2025-09-10T08:40:02Z,1009.9,2.317
2025-09-10T08:40:03Z,1009.9,2.317
2025-09-10T08:40:04Z,1009.9,2.323
2025-09-10T08:40:05Z,1009.9,2.315
2025-09-10T08:40:06Z,1009.9,2.299
2025-09-10T08:40:07Z,1009.9,2.286
2025-09-10T08:40:08Z,1009.9,2.275
2025-09-10T08:40:09Z,1009.9,2.272
2025-09-10T08:40:10Z,1009.9,2.272
2025-09-10T08:40:11Z,1009.9,2.272
2025-09-10T08:40:12Z,1009.9,2.272
2025-09-10T08:40:13Z,1009.9,2.272
2025-09-10T08:40:15Z,1009.9,2.259
2025-09-10T08:40:16Z,1009.9,2.251
2025-09-10T08:40:17Z,1009.9,2.249
2025-09-10T08:40:18Z,1009.9,2.235
2025-09-10T08:40:19Z,1009.9,2.225
2025-09-10T08:40:20Z,1009.9,2.214
2025-09-10T08:40:21Z,1009.9,2.214
2025-09-10T08:40:22Z,1009.9,2.196
2025-09-10T08:40:23Z,1009.9,2.196
2025-09-10T08:40:24Z,1009.9,2.201
2025-09-10T08:40:25Z,1009.9,2.206
2025-09-10T08:40:26Z,1009.9,2.209
2025-09-10T08:40:27Z,1009.9,2.209
2025-09-10T08:40:29Z,1009.9,2.209
2025-09-10T08:40:30Z,1009.9,2.188
2025-09-10T08:40:31Z,1009.9,2.159
2025-09-10T08:40:32Z,1009.9,2.119
2025-09-10T08:40:33Z,1009.9,2.085
2025-09-10T08:40:34Z,1009.9,2.069
2025-09-10T08:40:35Z,1009.9,2.048
2025-09-10T08:40:36Z,1009.9,2.035
2025-09-10T08:40:37Z,1009.9,2.035
2025-09-10T08:40:38Z,1009.9,2.035
2025-09-10T08:40:39Z,1009.9,2.035
2025-09-10T08:40:40Z,1009.9,2.035
2025-09-10T08:40:41Z,1009.9,2.037
2025-09-10T08:40:43Z,1009.9,2.050
2025-09-10T08:40:44Z,1009.9,2.056
2025-09-10T08:40:45Z,1009.9,2.058
2025-09-10T08:40:46Z,1009.9,2.066
2025-09-10T08:40:47Z,1009.9,2.095
2025-09-10T08:40:48Z,1009.9,2.109
2025-09-10T08:40:49Z,1009.9,2.143
2025-09-10T08:40:50Z,1009.9,2.159
2025-09-10T08:40:51Z,1009.9,2.185
2025-09-10T08:40:52Z,1009.9,2.185
2025-09-10T08:40:53Z,1009.9,2.161
2025-09-10T08:40:54Z,1009.9,2.138
2025-09-10T08:40:55Z,1009.9,2.122
2025-09-10T08:40:57Z,1009.9,2.090
2025-09-10T08:40:58Z,1009.9,2.064
2025-09-10T08:40:59Z,1009.9,2.037
2025-09-10T08:41:00Z,1009.9,2.011
2025-09-10T08:41:01Z,1009.9,1.984
2025-09-10T08:41:02Z,1009.9,1.974
2025-09-10T08:41:03Z,1009.9,1.974
2025-09-10T08:41:04Z,1009.9,2.000
2025-09-10T08:41:05Z,1009.9,2.040
2025-09-10T08:41:06Z,1009.9,2.085
2025-09-10T08:41:07Z,1009.9,2.130
2025-09-10T08:41:08Z,1009.9,2.169
2025-09-10T08:41:09Z,1009.9,2.196
2025-09-10T08:41:11Z,1009.9,2.217
2025-09-10T08:41:12Z,1009.9,2.227
2025-09-10T08:41:13Z,1009.9,2.227
2025-09-10T08:41:14Z,1009.9,2.220
2025-09-10T08:41:15Z,1009.9,2.212
2025-09-10T08:41:16Z,1009.9,2.201
2025-09-10T08:41:17Z,1009.9,2.183
2025-09-10T08:41:18Z,1009.9,2.169
2025-09-10T08:41:19Z,1009.9,2.169
2025-09-10T08:41:20Z,1009.9,2.177
2025-09-10T08:41:21Z,1009.9,2.204
2025-09-10T08:41:22Z,1009.9,2.230
2025-09-10T08:41:23Z,1009.9,2.280
2025-09-10T08:41:25Z,1009.9,2.336
2025-09-10T08:41:26Z,1009.9,2.365
2025-09-10T08:41:27Z,1009.9,2.365
2025-09-10T08:41:28Z,1009.9,2.365
2025-09-10T08:41:29Z,1009.9,2.341
2025-09-10T08:41:30Z,1009.9,2.299
2025-09-10T08:41:31Z,1009.9,2.249
2025-09-10T08:41:32Z,1009.9,2.193
2025-09-10T08:41:33Z,1009.9,2.148
2025-09-10T08:41:34Z,1009.9,2.122
2025-09-10T08:41:35Z,1009.9,2.103
2025-09-10T08:41:36Z,1009.9,2.103
2025-09-10T08:41:37Z,1009.9,2.103
2025-09-10T08:41:39Z,1009.9,2.146
2025-09-10T08:41:40Z,1009.9,2.161
2025-09-10T08:41:41Z,1009.9,2.196
2025-09-10T08:41:42Z,1009.9,2.227
2025-09-10T08:41:43Z,1009.9,2.230
2025-09-10T08:41:44Z,1009.9,2.230
2025-09-10T08:41:45Z,1009.9,2.206
2025-09-10T08:41:46Z,1009.9,2.183
2025-09-10T08:41:47Z,1009.9,2.148
2025-09-10T08:41:48Z,1009.9,2.143
2025-09-10T08:41:49Z,1009.9,2.143
2025-09-10T08:41:50Z,1009.9,2.167
2025-09-10T08:41:51Z,1009.9,2.177
2025-09-10T08:41:52Z,1009.9,2.217
2025-09-10T08:41:54Z,1009.9,2.254
2025-09-10T08:41:55Z,1009.9,2.288
2025-09-10T08:41:56Z,1009.9,2.309
2025-09-10T08:41:57Z,1009.9,2.333
2025-09-10T08:41:58Z,1009.9,2.338
2025-09-10T08:41:59Z,1009.9,2.344
2025-09-10T08:42:00Z,1009.9,2.344
2025-09-10T08:42:01Z,1009.9,2.344
2025-09-10T08:42:02Z,1009.9,2.344
2025-09-10T08:42:03Z,1009.9,2.344
2025-09-10T08:42:04Z,1009.9,2.331
2025-09-10T08:42:05Z,1009.9,2.328
2025-09-10T08:42:06Z,1009.9,2.328
2025-09-10T08:42:08Z,1009.9,2.331
2025-09-10T08:42:09Z,1009.9,2.331
2025-09-10T08:42:10Z,1009.9,2.331
2025-09-10T08:42:11Z,1009.9,2.341
2025-09-10T08:42:12Z,1009.9,2.341
2025-09-10T08:42:13Z,1009.9,2.344
2025-09-10T08:42:14Z,1009.9,2.362
2025-09-10T08:42:15Z,1009.9,2.378
2025-09-10T08:42:16Z,1009.9,2.394
2025-09-10T08:42:17Z,1009.9,2.407
2025-09-10T08:42:18Z,1009.9,2.431
2025-09-10T08:42:19Z,1009.9,2.444
2025-09-10T08:42:20Z,1009.9,2.465
2025-09-10T08:42:22Z,1009.9,2.468
2025-09-10T08:42:23Z,1009.9,2.478
2025-09-10T08:42:24Z,1009.9,2.478
2025-09-10T08:42:25Z,1009.9,2.471
2025-09-10T08:42:26Z,1009.9,2.449
2025-09-10T08:42:27Z,1009.9,2.442
2025-09-10T08:42:28Z,1009.9,2.431
2025-09-10T08:42:29Z,1009.9,2.399
2025-09-10T08:42:30Z,1009.9,2.394
2025-09-10T08:42:31Z,1009.9,2.386
2025-09-10T08:42:32Z,1009.9,2.365
2025-09-10T08:42:33Z,1009.9,2.344
2025-09-10T08:42:34Z,1009.9,2.338
2025-09-10T08:42:36Z,1009.9,2.336
2025-09-10T08:42:37Z,1009.9,2.331
2025-09-10T08:42:38Z,1009.9,2.336
2025-09-10T08:42:39Z,1009.9,2.336
2025-09-10T08:42:40Z,1009.9,2.336
2025-09-10T08:42:41Z,1009.9,2.336
2025-09-10T08:42:42Z,1009.9,2.333
2025-09-10T08:42:43Z,1009.9,2.331
2025-09-10T08:42:44Z,1009.9,2.320
2025-09-10T08:42:45Z,1009.9,2.304
2025-09-10T08:42:46Z,1009.9,2.304
2025-09-10T08:42:47Z,1009.9,2.304
2025-09-10T08:42:48Z,1009.9,2.304
2025-09-10T08:42:50Z,1009.9,2.341
2025-09-10T08:42:51Z,1009.9,2.365
2025-09-10T08:42:52Z,1009.9,2.407
2025-09-10T08:42:53Z,1009.9,2.455
2025-09-10T08:42:54Z,1009.9,2.500
2025-09-10T08:42:55Z,1009.9,2.515
2025-09-10T08:42:56Z,1009.8,2.547
2025-09-10T08:42:57Z,1009.8,2.558
2025-09-10T08:42:58Z,1009.8,2.558
2025-09-10T08:42:59Z,1009.9,2.537
2025-09-10T08:43:00Z,1009.9,2.537
2025-09-10T08:43:01Z,1009.9,2.539
2025-09-10T08:43:02Z,1009.8,2.542
2025-09-10T08:43:04Z,1009.8,2.571
2025-09-10T08:43:05Z,1009.8,2.621
2025-09-10T08:43:06Z,1009.8,2.661
2025-09-10T08:43:07Z,1009.8,2.695
2025-09-10T08:43:08Z,1009.8,2.695
2025-09-10T08:43:09Z,1009.8,2.690
2025-09-10T08:43:10Z,1009.8,2.671
2025-09-10T08:43:11Z,1009.8,2.650
2025-09-10T08:43:12Z,1009.8,2.632
2025-09-10T08:43:13Z,1009.8,2.619
2025-09-10T08:43:14Z,1009.8,2.619
2025-09-10T08:43:15Z,1009.8,2.619
2025-09-10T08:43:16Z,1009.8,2.619
2025-09-10T08:43:18Z,1009.8,2.632
2025-09-10T08:43:19Z,1009.8,2.645
2025-09-10T08:43:20Z,1009.8,2.661
2025-09-10T08:43:21Z,1009.8,2.685
2025-09-10T08:43:22Z,1009.8,2.711
2025-09-10T08:43:23Z,1009.8,2.753
2025-09-10T08:43:24Z,1009.8,2.788
2025-09-10T08:43:25Z,1009.8,2.835
2025-09-10T08:43:26Z,1009.8,2.880
2025-09-10T08:43:27Z,1009.8,2.938
2025-09-10T08:43:28Z,1009.8,2.975
2025-09-10T08:43:29Z,1009.8,2.991
2025-09-10T08:43:30Z,1009.8,3.012
2025-09-10T08:43:32Z,1009.8,3.036
2025-09-10T08:43:33Z,1009.8,3.044
2025-09-10T08:43:34Z,1009.8,3.052
2025-09-10T08:43:35Z,1009.8,3.065
2025-09-10T08:43:36Z,1009.8,3.065
2025-09-10T08:43:37Z,1009.8,3.033
2025-09-10T08:43:38Z,1009.8,3.004
2025-09-10T08:43:39Z,1009.8,2.973
2025-09-10T08:43:40Z,1009.8,2.946
2025-09-10T08:43:41Z,1009.8,2.946
2025-09-10T08:43:42Z,1009.8,2.933
2025-09-10T08:43:43Z,1009.8,2.922
2025-09-10T08:43:44Z,1009.8,2.909
2025-09-10T08:43:46Z,1009.8,2.867
2025-09-10T08:43:47Z,1009.8,2.846
2025-09-10T08:43:48Z,1009.8,2.819
2025-09-10T08:43:49Z,1009.8,2.819
2025-09-10T08:43:50Z,1009.8,2.833
2025-09-10T08:43:51Z,1009.8,2.848
2025-09-10T08:43:52Z,1009.8,2.877
2025-09-10T08:43:53Z,1009.8,2.899
2025-09-10T08:43:54Z,1009.8,2.917
2025-09-10T08:43:55Z,1009.8,2.928
2025-09-10T08:43:56Z,1009.8,2.930
2025-09-10T08:43:57Z,1009.8,2.941
2025-09-10T08:43:58Z,1009.8,2.951
2025-09-10T08:44:00Z,1009.8,2.951
2025-09-10T08:44:01Z,1009.8,2.941
2025-09-10T08:44:02Z,1009.8,2.920
2025-09-10T08:44:03Z,1009.8,2.896
2025-09-10T08:44:04Z,1009.8,2.862
2025-09-10T08:44:05Z,1009.8,2.822
2025-09-10T08:44:06Z,1009.8,2.814
2025-09-10T08:44:07Z,1009.8,2.814
2025-09-10T08:44:08Z,1009.8,2.825
2025-09-10T08:44:09Z,1009.8,2.875
2025-09-10T08:44:10Z,1009.8,2.899
2025-09-10T08:44:11Z,1009.8,2.949
2025-09-10T08:44:12Z,1009.8,2.975
2025-09-10T08:44:14Z,1009.8,2.983
2025-09-10T08:44:15Z,1009.8,2.983
2025-09-10T08:44:16Z,1009.8,2.983
2025-09-10T08:44:17Z,1009.8,2.981
2025-09-10T08:44:18Z,1009.8,2.983
2025-09-10T08:44:19Z,1009.8,2.988
2025-09-10T08:44:20Z,1009.8,3.010
2025-09-10T08:44:21Z,1009.8,3.049
2025-09-10T08:44:22Z,1009.8,3.073
2025-09-10T08:44:23Z,1009.8,3.099
2025-09-10T08:44:24Z,1009.8,3.136
2025-09-10T08:44:25Z,1009.8,3.136
2025-09-10T08:44:26Z,1009.8,3.136
2025-09-10T08:44:28Z,1009.8,3.118
2025-09-10T08:44:29Z,1009.8,3.107
2025-09-10T08:44:30Z,1009.8,3.062
2025-09-10T08:44:31Z,1009.8,3.028
2025-09-10T08:44:32Z,1009.8,3.007
2025-09-10T08:44:33Z,1009.8,3.004
2025-09-10T08:44:34Z,1009.8,3.002
2025-09-10T08:44:36Z,1009.8,3.002
2025-09-10T08:44:36Z,1009.8,3.002
2025-09-10T08:44:37Z,1009.8,3.002
2025-09-10T08:44:38Z,1009.8,2.999
2025-09-10T08:44:39Z,1009.8,2.999
2025-09-10T08:44:40Z,1009.8,2.999
2025-09-10T08:44:42Z,1009.8,2.991
2025-09-10T08:44:43Z,1009.8,2.981
2025-09-10T08:44:44Z,1009.8,2.970
2025-09-10T08:44:45Z,1009.8,2.938
2025-09-10T08:44:46Z,1009.8,2.917
2025-09-10T08:44:47Z,1009.8,2.912
2025-09-10T08:44:48Z,1009.8,2.912
2025-09-10T08:44:49Z,1009.8,2.907
2025-09-10T08:44:50Z,1009.8,2.899
2025-09-10T08:44:51Z,1009.8,2.893
2025-09-10T08:44:52Z,1009.8,2.888
2025-09-10T08:44:53Z,1009.8,2.888
2025-09-10T08:44:54Z,1009.8,2.907
2025-09-10T08:44:56Z,1009.8,2.920
2025-09-10T08:44:57Z,1009.8,2.928
2025-09-10T08:44:58Z,1009.8,2.933
2025-09-10T08:44:59Z,1009.8,2.928
2025-09-10T08:45:00Z,1009.8,2.922
2025-09-10T08:45:01Z,1009.8,2.912
2025-09-10T08:45:02Z,1009.8,2.907
2025-09-10T08:45:03Z,1009.8,2.901
2025-09-10T08:45:04Z,1009.8,2.901
2025-09-10T08:45:05Z,1009.8,2.901
2025-09-10T08:45:06Z,1009.8,2.901
2025-09-10T08:45:07Z,1009.8,2.901
2025-09-10T08:45:08Z,1009.8,2.896
2025-09-10T08:45:10Z,1009.8,2.899
2025-09-10T08:45:11Z,1009.8,2.899
2025-09-10T08:45:12Z,1009.8,2.904
2025-09-10T08:45:13Z,1009.8,2.928
2025-09-10T08:45:14Z,1009.8,2.933
2025-09-10T08:45:15Z,1009.8,2.949
2025-09-10T08:45:16Z,1009.8,2.965
2025-09-10T08:45:17Z,1009.8,2.981
2025-09-10T08:45:18Z,1009.8,2.981
2025-09-10T08:45:19Z,1009.8,2.981
2025-09-10T08:45:20Z,1009.8,2.978
2025-09-10T08:45:21Z,1009.8,2.967
2025-09-10T08:45:22Z,1009.8,2.962
2025-09-10T08:45:23Z,1009.8,2.962
2025-09-10T08:45:25Z,1009.8,2.965
2025-09-10T08:45:26Z,1009.8,2.973
2025-09-10T08:45:27Z,1009.8,2.988
2025-09-10T08:45:28Z,1009.8,3.004
2025-09-10T08:45:29Z,1009.8,3.018
2025-09-10T08:45:30Z,1009.8,3.018
2025-09-10T08:45:31Z,1009.8,3.018
2025-09-10T08:45:32Z,1009.8,3.018
2025-09-10T08:45:33Z,1009.8,3.018
2025-09-10T08:45:34Z,1009.8,3.039
2025-09-10T08:45:35Z,1009.8,3.057
2025-09-10T08:45:36Z,1009.8,3.084
2025-09-10T08:45:38Z,1009.8,3.089
2025-09-10T08:45:39Z,1009.8,3.092
2025-09-10T08:45:40Z,1009.8,3.092
2025-09-10T08:45:41Z,1009.8,3.092
2025-09-10T08:45:42Z,1009.8,3.070
2025-09-10T08:45:43Z,1009.8,3.057
2025-09-10T08:45:44Z,1009.8,3.004
2025-09-10T08:45:45Z,1009.8,2.973
2025-09-10T08:45:46Z,1009.8,2.920
2025-09-10T08:45:47Z,1009.8,2.870
2025-09-10T08:45:48Z,1009.8,2.817
2025-09-10T08:45:49Z,1009.8,2.788
2025-09-10T08:45:50Z,1009.8,2.769
2025-09-10T08:45:51Z,1009.8,2.759
2025-09-10T08:45:53Z,1009.8,2.759
2025-09-10T08:45:54Z,1009.8,2.764
2025-09-10T08:45:55Z,1009.8,2.790
2025-09-10T08:45:56Z,1009.8,2.811
2025-09-10T08:45:57Z,1009.8,2.843
2025-09-10T08:45:58Z,1009.8,2.870
2025-09-10T08:45:59Z,1009.8,2.912
2025-09-10T08:46:00Z,1009.8,2.954
2025-09-10T08:46:01Z,1009.8,2.999
2025-09-10T08:46:02Z,1009.8,3.060
2025-09-10T08:46:03Z,1009.8,3.121
2025-09-10T08:46:04Z,1009.8,3.173
2025-09-10T08:46:05Z,1009.8,3.224
2025-09-10T08:46:07Z,1009.8,3.250
2025-09-10T08:46:08Z,1009.8,3.284
2025-09-10T08:46:09Z,1009.8,3.306
2025-09-10T08:46:10Z,1009.8,3.327
2025-09-10T08:46:11Z,1009.8,3.332
2025-09-10T08:46:12Z,1009.8,3.353
2025-09-10T08:46:13Z,1009.7,3.398
2025-09-10T08:46:14Z,1009.7,3.443
2025-09-10T08:46:15Z,1009.7,3.504
2025-09-10T08:46:16Z,1009.7,3.570
2025-09-10T08:46:17Z,1009.7,3.599
2025-09-10T08:46:18Z,1009.7,3.599
2025-09-10T08:46:19Z,1009.7,3.586
2025-09-10T08:46:21Z,1009.7,3.564
2025-09-10T08:46:22Z,1009.7,3.533
2025-09-10T08:46:23Z,1009.7,3.522
2025-09-10T08:46:24Z,1009.7,3.512
2025-09-10T08:46:25Z,1009.7,3.509
2025-09-10T08:46:26Z,1009.7,3.509
2025-09-10T08:46:27Z,1009.7,3.517
2025-09-10T08:46:28Z,1009.7,3.517
2025-09-10T08:46:29Z,1009.7,3.509
2025-09-10T08:46:30Z,1009.7,3.469
2025-09-10T08:46:31Z,1009.7,3.435
2025-09-10T08:46:32Z,1009.8,3.374
2025-09-10T08:46:33Z,1009.8,3.313
2025-09-10T08:46:35Z,1009.8,3.287
2025-09-10T08:46:36Z,1009.8,3.284
2025-09-10T08:46:37Z,1009.8,3.276
2025-09-10T08:46:38Z,1009.8,3.263
2025-09-10T08:46:39Z,1009.8,3.242
2025-09-10T08:46:40Z,1009.8,3.142
2025-09-10T08:46:41Z,1009.8,2.883
2025-09-10T08:46:42Z,1009.8,2.632
2025-09-10T08:46:43Z,1009.9,2.375
2025-09-10T08:46:44Z,1009.9,2.140
2025-09-10T08:46:45Z,1009.9,2.140
2025-09-10T08:46:46Z,1009.9,2.320
2025-09-10T08:46:47Z,1009.9,2.537
2025-09-10T08:46:49Z,1009.8,2.753
2025-09-10T08:46:50Z,1009.8,2.957
2025-09-10T08:46:51Z,1009.8,3.015
2025-09-10T08:46:52Z,1009.8,3.015
2025-09-10T08:46:53Z,1009.8,3.007
2025-09-10T08:46:54Z,1009.8,3.007
2025-09-10T08:46:55Z,1009.8,3.007
2025-09-10T08:46:56Z,1009.8,3.012
2025-09-10T08:46:57Z,1009.8,3.033
2025-09-10T08:46:58Z,1009.8,3.036
2025-09-10T08:46:59Z,1009.8,3.057
2025-09-10T08:47:00Z,1009.8,3.097
2025-09-10T08:47:01Z,1009.8,3.150
2025-09-10T08:47:03Z,1009.8,3.179
2025-09-10T08:47:04Z,1009.8,3.216
2025-09-10T08:47:05Z,1009.8,3.216
2025-09-10T08:47:06Z,1009.8,3.192
2025-09-10T08:47:07Z,1009.8,3.150
2025-09-10T08:47:08Z,1009.8,3.099
2025-09-10T08:47:09Z,1009.8,3.068
2025-09-10T08:47:10Z,1009.8,3.041
2025-09-10T08:47:11Z,1009.8,3.041
2025-09-10T08:47:12Z,1009.8,3.073
2025-09-10T08:47:13Z,1009.8,3.144
2025-09-10T08:47:14Z,1009.8,3.181
2025-09-10T08:47:15Z,1009.8,3.210
2025-09-10T08:47:17Z,1009.8,3.224
2025-09-10T08:47:18Z,1009.8,3.224
2025-09-10T08:47:19Z,1009.8,3.229
2025-09-10T08:47:20Z,1009.8,3.255
2025-09-10T08:47:21Z,1009.8,3.332
2025-09-10T08:47:22Z,1009.7,3.422
2025-09-10T08:47:23Z,1009.7,3.514
2025-09-10T08:47:24Z,1009.7,3.636
2025-09-10T08:47:25Z,1009.7,3.744
2025-09-10T08:47:26Z,1009.7,3.823
2025-09-10T08:47:27Z,1009.7,3.903
2025-09-10T08:47:28Z,1009.7,3.966
2025-09-10T08:47:29Z,1009.7,3.966
2025-09-10T08:47:31Z,1009.7,3.934
2025-09-10T08:47:32Z,1009.7,3.868
2025-09-10T08:47:33Z,1009.7,3.779
2025-09-10T08:47:34Z,1009.7,3.691
2025-09-10T08:47:35Z,1009.7,3.609
2025-09-10T08:47:36Z,1009.7,3.541
2025-09-10T08:47:37Z,1009.7,3.504
2025-09-10T08:47:38Z,1009.7,3.448
2025-09-10T08:47:39Z,1009.7,3.385
2025-09-10T08:47:40Z,1009.8,3.372
2025-09-10T08:47:41Z,1009.8,3.369
2025-09-10T08:47:42Z,1009.8,3.366
2025-09-10T08:47:43Z,1009.8,3.366
2025-09-10T08:47:45Z,1009.7,3.380
2025-09-10T08:47:46Z,1009.7,3.380
2025-09-10T08:47:47Z,1009.8,3.364
2025-09-10T08:47:48Z,1009.8,3.348
2025-09-10T08:47:49Z,1009.8,3.348
2025-09-10T08:47:50Z,1009.8,3.353
2025-09-10T08:47:51Z,1009.8,3.369
2025-09-10T08:47:52Z,1009.7,3.419
2025-09-10T08:47:53Z,1009.7,3.467
2025-09-10T08:47:54Z,1009.7,3.496
2025-09-10T08:47:55Z,1009.7,3.533
2025-09-10T08:47:56Z,1009.7,3.583
2025-09-10T08:47:57Z,1009.7,3.601
2025-09-10T08:47:59Z,1009.7,3.620
2025-09-10T08:48:00Z,1009.7,3.620
2025-09-10T08:48:01Z,1009.7,3.599
2025-09-10T08:48:02Z,1009.7,3.535
2025-09-10T08:48:03Z,1009.7,3.438
2025-09-10T08:48:04Z,1009.8,3.350
2025-09-10T08:48:05Z,1009.8,3.271
2025-09-10T08:48:06Z,1009.8,3.242
2025-09-10T08:48:07Z,1009.8,3.216
2025-09-10T08:48:08Z,1009.8,3.216
2025-09-10T08:48:09Z,1009.8,3.216
2025-09-10T08:48:10Z,1009.8,3.216
2025-09-10T08:48:11Z,1009.8,3.210
2025-09-10T08:48:13Z,1009.8,3.202
2025-09-10T08:48:14Z,1009.8,3.202
2025-09-10T08:48:15Z,1009.8,3.195
2025-09-10T08:48:16Z,1009.8,3.195
2025-09-10T08:48:17Z,1009.8,3.258
2025-09-10T08:48:18Z,1009.8,3.348
2025-09-10T08:48:19Z,1009.7,3.446
2025-09-10T08:48:20Z,1009.7,3.559
2025-09-10T08:48:21Z,1009.7,3.686
2025-09-10T08:48:22Z,1009.7,3.747
2025-09-10T08:48:23Z,1009.7,3.789
2025-09-10T08:48:24Z,1009.7,3.823
2025-09-10T08:48:25Z,1009.7,3.823
2025-09-10T08:48:27Z,1009.7,3.776
2025-09-10T08:48:28Z,1009.7,3.747
